OBJECTID,Address,TotalRoofArea,UsableRoofArea,PercentUsable,PotentialSystemSize,ProjectedAnnualKWH,ProjectedAnnualSavings,EntranceCorridor,HistoricallyProtected,Comments,created_user,created_date,last_edited_user,last_edited_date,ShapeSTArea,ShapeSTLength
157,103 HILTON DR,1384.26524317,626.45898,45.25570437,8.0544726,9665.36712,1063.190383, , ,,,,CITY,2020/12/08 18:58:33+00,1384.2734375,152.025191090456
158,1113 5TH ST SW,3234.53581369,1175.41788,36.33961613,15.1125156,18135.01872,1994.852059,Yes, ,,,,CITY,2020/12/08 18:58:33+00,3234.53125,290.110422162941
159,230 MONTE VISTA AVE,664.09427278,329.37534,49.59768005,4.2348258,5081.79096,558.9970056, , ,,,,CITY,2020/12/08 18:58:33+00,664.10546875,103.105379115211
160,231 MONTE VISTA AVE,2076.29241647,742.7091,35.7709299,9.549117,11458.9404,1260.483444, , ,,,,CITY,2020/12/08 18:58:33+00,2076.296875,199.364168402025
161,203 AZALEA DR,1766.23673106,768.54246,43.51299155,9.8812602,11857.51224,1304.326346, , ,,,,CITY,2020/12/08 18:58:33+00,1766.25,183.066820479593
162,514 MOSELEY DR,1210.12363512,342.29202,28.28570684,4.4008974,5281.07688,580.9184568, , ,,,,CITY,2020/12/08 18:58:33+00,1210.1171875,142.660141060951
163,1009 ROUGEMONT AVE,1638.00518588,238.95858,14.58838957,3.0723246,3686.78952,405.5468472, , ,,,,CITY,2020/12/08 18:58:33+00,1637.98828125,190.978634918762
164,104 LEIGH PL,819.09408104,129.1668,15.76947078,1.660716,1992.8592,219.214512, , ,,,,CITY,2020/12/08 18:58:33+00,819.09375,118.912640614421
165,106 LEIGH PL,731.61679034,116.25012,15.88948193,1.4946444,1793.57328,197.2930608, , ,,,,CITY,2020/12/08 18:58:33+00,731.6171875,108.97910606902
166,106 TROOST CT,1436.00823923,96.8751,6.74613827,1.245537,1494.6444,164.410884, , ,,,,CITY,2020/12/08 18:58:33+00,1436.015625,158.342413131019
167,109+ LONGWOOD DR,1307.96580483,342.29202,26.16979782,4.4008974,5281.07688,580.9184568, , ,,,,CITY,2020/12/08 18:58:33+00,1307.9609375,160.904802118991
168,601 MOSELEY DR,1420.42474614,393.95874,27.73527798,5.0651838,6078.22056,668.6042616, , ,,,,CITY,2020/12/08 18:58:33+00,1420.4140625,160.376832920316
169,2724 MCELROY DR,1482.75364031,264.79194,17.8581212,3.4044678,4085.36136,449.3897496, , ,,,,CITY,2020/12/08 18:58:33+00,1482.75390625,169.340717271628
170,1000+ LINDEN AVE,9499.77476335,3048.33648,32.08851312,39.1928976,47031.47712,5173.462483, , ,,,,CITY,2020/12/08 18:58:33+00,9499.75,763.833880618415
171,104+ LONGWOOD DR,1309.24890831,284.16696,21.7045792,3.6535752,4384.29024,482.2719264, , ,,,,CITY,2020/12/08 18:58:33+00,1309.2421875,159.821164474656
172,118 AZALEA DR,1503.18018365,600.62562,39.95699467,7.7223294,9266.79528,1019.347481, , ,,,,CITY,2020/12/08 18:58:33+00,1503.18359375,158.638369183028
173,229 OLD LYNCHBURG RD,1492.17175569,316.45866,21.20792491,4.0687542,4882.50504,537.0755544, , ,,,,CITY,2020/12/08 18:58:33+00,1492.171875,155.486707684382
174,106 HILTON DR,1738.62867521,465.00048,26.74524473,5.9785776,7174.29312,789.1722432, , ,,,,CITY,2020/12/08 18:58:33+00,1738.6328125,178.642651081372
175,102 SHALE PL,1029.98644529,83.95842,8.15141011,1.0794654,1295.35848,142.4894328, , ,,,,CITY,2020/12/08 18:58:33+00,1029.98828125,129.571437189661
176,918 ROUGEMONT AVE,1104.25052649,361.66704,32.75226458,4.6500048,5580.00576,613.8006336, , ,,,,CITY,2020/12/08 18:58:33+00,1104.25,133.337646210822
177,240 OLD LYNCHBURG RD,1113.84343721,529.58388,47.54563085,6.8089356,8170.72272,898.7794992, , ,,,,CITY,2020/12/08 18:58:33+00,1113.8359375,134.441832782676
178,109 SHALE PL,1173.0617539,135.62514,11.56163739,1.7437518,2092.50216,230.1752376, , ,,,,CITY,2020/12/08 18:58:33+00,1173.05078125,142.676723037228
179,1808 EASTVIEW ST,833.31033224,374.58372,44.95128637,4.8160764,5779.29168,635.7220848, , ,,,,CITY,2020/12/08 18:58:33+00,833.30859375,115.563459903433
180,1657 MERIDIAN ST,1244.13340232,219.58356,17.64951814,2.8232172,3387.86064,372.6646704, , ,,,,CITY,2020/12/08 18:58:33+00,1244.1328125,148.416643105043
181,603 MOSELEY DR,1697.86751211,419.7921,24.72466806,5.397327,6476.7924,712.447164, , ,,,,CITY,2020/12/08 18:58:33+00,1697.84375,177.019799632418
182,233 MONTE VISTA AVE,2091.66614496,749.16744,35.81677816,9.6321528,11558.58336,1271.44417, , ,,,,CITY,2020/12/08 18:58:33+00,2091.671875,220.894229353042
183,1613+ MERIDIAN ST,1137.66106479,316.45866,27.81660362,4.0687542,4882.50504,537.0755544, , ,,,,CITY,2020/12/08 18:58:33+00,1137.64453125,138.076756061277
184,2743 MCELROY DR,1034.54807053,122.70846,11.8610696,1.5776802,1893.21624,208.2537864, , ,,,,CITY,2020/12/08 18:58:33+00,1034.546875,138.548732526485
185,232 MONTE VISTA AVE,697.80955928,129.1668,18.51032157,1.660716,1992.8592,219.214512, , ,,,,CITY,2020/12/08 18:58:33+00,697.81640625,113.244869722953
186,2725 MCELROY DR,1343.75479069,400.41708,29.79837391,5.1482196,6177.86352,679.5649872, , ,,,,CITY,2020/12/08 18:58:33+00,1343.75,149.131269039738
187,109 CAMELLIA DR,1417.69458806,568.33392,40.08860041,7.3071504,8768.58048,964.5438528, , ,,,,CITY,2020/12/08 18:58:33+00,1417.6953125,153.700915470528
188,516 MOSELEY DR,1375.47488295,393.95874,28.64165264,5.0651838,6078.22056,668.6042616, , ,,,,CITY,2020/12/08 18:58:33+00,1375.4765625,164.548531892
189,1655 MERIDIAN ST,1227.67985673,303.54198,24.72484727,3.9026826,4683.21912,515.1541032, , ,,,,CITY,2020/12/08 18:58:33+00,1227.671875,143.000064535395
190,104 SHALE PL,1041.81778717,77.50008,7.43892868,0.9964296,1195.71552,131.5287072, , ,,,,CITY,2020/12/08 18:58:33+00,1041.8203125,130.100038720605
191,111+ LONGWOOD DR,1350.38672669,368.12538,27.26073638,4.7330406,5679.64872,624.7613592, , ,,,,CITY,2020/12/08 18:58:33+00,1350.3828125,162.190555736216
192,1810 EASTVIEW ST,3151.93375603,897.70926,28.48122199,11.5419762,13850.37144,1523.540858, , ,,,,CITY,2020/12/08 18:58:33+00,3151.9140625,327.04726494948
193,101 HILTON DR,1432.11136963,658.75068,45.99856622,8.4696516,10163.58192,1117.994011, , ,,,,CITY,2020/12/08 18:58:33+00,1432.109375,156.710626227291
194,106+ LONGWOOD DR,1500.12388477,393.95874,26.26174692,5.0651838,6078.22056,668.6042616, , ,,,,CITY,2020/12/08 18:58:33+00,1500.12109375,178.35770016373
195,205+ AZALEA DR,1618.95559148,755.62578,46.67365794,9.7151886,11658.22632,1282.404895, , ,,,,CITY,2020/12/08 18:58:33+00,1618.96484375,173.942322248527
196,242+ OLD LYNCHBURG RD,2195.50073296,439.16712,20.00305044,5.6464344,6775.72128,745.3293408, , ,,,,CITY,2020/12/08 18:58:33+00,2195.50390625,206.903311826489
197,1309 MOUNTAIN VIEW ST,2971.0677228,1311.04302,44.12699818,16.8562674,20227.52088,2225.027297, , ,,,,CITY,2020/12/08 18:58:33+00,2971.0703125,258.103281793803
198,104 KEYSTONE PL,10959.0964436,1595.20998,14.55603539,20.5098426,24611.81112,2707.299223, , ,,,,CITY,2020/12/08 18:58:33+00,10959.12109375,725.808285388802
199,1307 MOUNTAIN VIEW ST,780.69038644,329.37534,42.19026547,4.2348258,5081.79096,558.9970056, , ,,,,CITY,2020/12/08 18:58:33+00,780.69140625,112.080652245411
200,1662 MERIDIAN ST,1234.7178232,284.16696,23.01472947,3.6535752,4384.29024,482.2719264, , ,,,,CITY,2020/12/08 18:58:33+00,1234.7109375,153.658727570176
201,1000+ ROUGEMONT AVE,1503.97023531,148.54182,9.8766463,1.9098234,2291.78808,252.0966888, , ,,,,CITY,2020/12/08 18:58:33+00,1503.97265625,165.907900160148
202,2726 MCELROY DR,1384.60600845,284.16696,20.52330896,3.6535752,4384.29024,482.2719264, , ,,,,CITY,2020/12/08 18:58:33+00,1384.6015625,151.802554049605
203,2749 MCELROY DR,1358.90390424,400.41708,29.46618013,5.1482196,6177.86352,679.5649872, , ,,,,CITY,2020/12/08 18:58:33+00,1358.89453125,147.8433035568
204,607 MOSELEY DR,1496.61389492,258.3336,17.26120571,3.321432,3985.7184,438.429024, , ,,,,CITY,2020/12/08 18:58:33+00,1496.609375,160.047429548622
205,1002+ LINDEN AVE,9200.39611542,2002.0854,21.7608608,25.741098,30889.3176,3397.824936, , ,,,,CITY,2020/12/08 18:58:33+00,9200.359375,674.064440261872
206,120 AZALEA DR,1148.17233252,581.2506,50.62398684,7.473222,8967.8664,986.465304, , ,,,,CITY,2020/12/08 18:58:33+00,1148.171875,136.299747529554
207,1311 MOUNTAIN VIEW ST,1379.4851718,368.12538,26.68570829,4.7330406,5679.64872,624.7613592, , ,,,,CITY,2020/12/08 18:58:33+00,1379.4765625,149.534873371889
208,1653 MERIDIAN ST,1132.94738323,161.4585,14.25119101,2.075895,2491.074,274.01814, , ,,,,CITY,2020/12/08 18:58:33+00,1132.93359375,137.432033086969
209,1615+ MERIDIAN ST,880.19539587,148.54182,16.87600496,1.9098234,2291.78808,252.0966888, , ,,,,CITY,2020/12/08 18:58:33+00,880.1875,119.886688765505
210,100 HILTON DR,1793.36602247,510.20886,28.44978961,6.5598282,7871.79384,865.8973224, , ,,,,CITY,2020/12/08 18:58:33+00,1793.36328125,185.598339086558
211,518 MOSELEY DR,1397.90336142,381.04206,27.25811138,4.8991122,5878.93464,646.6828104, , ,,,,CITY,2020/12/08 18:58:33+00,1397.9140625,152.808455934809
212,244+ OLD LYNCHBURG RD,2171.4146535,155.00016,7.13821072,1.9928592,2391.43104,263.0574144, , ,,,,CITY,2020/12/08 18:58:33+00,2171.40625,206.494997803365
213,235 MONTE VISTA AVE,1433.17927205,652.29234,45.51366092,8.3866158,10063.93896,1107.033286, , ,,,,CITY,2020/12/08 18:58:33+00,1433.1875,158.252403757951
214,234 MONTE VISTA AVE,1272.48635423,193.7502,15.22611214,2.491074,2989.2888,328.821768, , ,,,,CITY,2020/12/08 18:58:33+00,1272.4921875,153.730886769546
215,2741 MCELROY DR,2239.51623236,277.70862,12.40038415,3.5705394,4284.64728,471.3112008, , ,,,,CITY,2020/12/08 18:58:33+00,2239.515625,208.285605568703
216,106 SHALE PL,843.0882852,232.50024,27.57721255,2.9892888,3587.14656,394.5861216, , ,,,,CITY,2020/12/08 18:58:33+00,843.09375,124.825383118299
217,1660 MERIDIAN ST,1196.02173339,329.37534,27.53924383,4.2348258,5081.79096,558.9970056, , ,,,,CITY,2020/12/08 18:58:33+00,1196.01953125,146.596684404535
218,1002+ ROUGEMONT AVE,1521.25049312,122.70846,8.06628854,1.5776802,1893.21624,208.2537864, , ,,,,CITY,2020/12/08 18:58:33+00,1521.23828125,166.921139884964
219,609 MOSELEY DR,1324.08377733,277.70862,20.97364403,3.5705394,4284.64728,471.3112008, , ,,,,CITY,2020/12/08 18:58:33+00,1324.078125,149.328781037688
220,113+ LONGWOOD DR,1577.42571748,432.70878,27.43132522,5.5633986,6676.07832,734.3686152, , ,,,,CITY,2020/12/08 18:58:33+00,1577.43359375,177.267697607192
221,108 SHALE PL,1155.17120039,297.08364,25.7177151,3.8196468,4583.57616,504.1933776, , ,,,,CITY,2020/12/08 18:58:33+00,1155.15625,141.056931611155
222,108+ LONGWOOD DR,1298.15684101,329.37534,25.37253846,4.2348258,5081.79096,558.9970056, , ,,,,CITY,2020/12/08 18:58:33+00,1298.16015625,158.981120256158
223,111 CAMELLIA DR,1429.88024893,678.1257,47.42534991,8.718759,10462.5108,1150.876188, , ,,,,CITY,2020/12/08 18:58:33+00,1429.88671875,157.237661977582
224,534 MOSELEY DR,1403.64485334,213.12522,15.1837003,2.7401814,3288.21768,361.7039448, , ,,,,CITY,2020/12/08 18:58:33+00,1403.65625,155.334548234431
225,2727 MCELROY DR,1175.75917372,238.95858,20.32376918,3.0723246,3686.78952,405.5468472, , ,,,,CITY,2020/12/08 18:58:33+00,1175.76171875,137.895325654408
226,611 MOSELEY DR,1423.5319736,180.83352,12.70315801,2.3250024,2790.00288,306.9003168, , ,,,,CITY,2020/12/08 18:58:33+00,1423.53515625,155.472507046753
227,105 KEYSTONE PL,14316.9759138,5870.63106,41.00468599,75.4795422,90575.45064,9963.29957, , ,,,,CITY,2020/12/08 18:58:33+00,14316.96875,579.756340154879
228,1004+ ROUGEMONT AVE,973.23383156,174.37518,17.91709036,2.2419666,2690.35992,295.9395912, , ,,,,CITY,2020/12/08 18:58:33+00,973.23046875,125.251812821771
229,2751 MCELROY DR,1397.14537158,561.87558,40.21597345,7.2241146,8668.93752,953.5831272, , ,,,,CITY,2020/12/08 18:58:33+00,1397.13671875,149.648451162728
230,207 AZALEA DR,1573.37981054,787.91748,50.07802264,10.1303676,12156.44112,1337.208523, , ,,,,CITY,2020/12/08 18:58:33+00,1573.3828125,172.865490409024
231,1658 MERIDIAN ST,1930.62350423,523.12554,27.09619671,6.7258998,8071.07976,887.8187736, , ,,,,CITY,2020/12/08 18:58:33+00,1930.62890625,234.972937850759
232,617 MOSELEY DR,1535.61301246,432.70878,28.17824448,5.5633986,6676.07832,734.3686152, , ,,,,CITY,2020/12/08 18:58:33+00,1535.609375,166.417187672275
233,122 AZALEA DR,1825.71212191,846.04254,46.34041372,10.8776898,13053.22776,1435.855054, , ,,,,CITY,2020/12/08 18:58:33+00,1825.7265625,184.307394398015
234,612 HARRIS RD,947.08698602,167.91684,17.72982172,2.1589308,2590.71696,284.9788656, , ,,,,CITY,2020/12/08 18:58:33+00,947.09765625,140.867858553737
235,1612 MERIDIAN ST,1113.41835578,297.08364,26.68212182,3.8196468,4583.57616,504.1933776, , ,,,,CITY,2020/12/08 18:58:33+00,1113.41015625,137.089089862586
236,613 MOSELEY DR,1449.497569,406.87542,28.07009919,5.2312554,6277.50648,690.5257128, , ,,,,CITY,2020/12/08 18:58:33+00,1449.49609375,156.251487250457
237,1651 MERIDIAN ST,1136.44011775,503.75052,44.3270625,6.4767924,7772.15088,854.9365968, , ,,,,CITY,2020/12/08 18:58:33+00,1136.453125,138.319624784228
238,615 MOSELEY DR,1570.82262087,348.75036,22.20176554,4.4839332,5380.71984,591.8791824, , ,,,,CITY,2020/12/08 18:58:33+00,1570.82421875,172.580455992695
239,1115 5TH ST SW,4783.82671372,1472.50152,30.78082947,18.9321624,22718.59488,2499.045437,Yes, ,,,,CITY,2020/12/08 18:58:33+00,4783.83203125,296.500404777178
240,2728 MCELROY DR,1543.33299501,355.2087,23.01568724,4.566969,5480.3628,602.839908, , ,,,,CITY,2020/12/08 18:58:33+00,1543.328125,158.860521125434
241,200 CAMELLIA DR,1409.76952477,374.58372,26.57056492,4.8160764,5779.29168,635.7220848, , ,,,,CITY,2020/12/08 18:58:33+00,1409.76171875,159.591078075742
242,246+ OLD LYNCHBURG RD,2103.56473089,361.66704,17.19305513,4.6500048,5580.00576,613.8006336, , ,,,,CITY,2020/12/08 18:58:33+00,2103.5625,202.13151607441
243,236 MONTE VISTA AVE,752.20862796,109.79178,14.59592043,1.4116086,1693.93032,186.3323352, , ,,,,CITY,2020/12/08 18:58:33+00,752.21875,115.833093695658
244,115+ LONGWOOD DR,1499.86526418,445.62546,29.71103169,5.7294702,6875.36424,756.2900664, , ,,,,CITY,2020/12/08 18:58:33+00,1499.87109375,168.686338819376
245,110+ LONGWOOD DR,1526.34544397,413.33376,27.07996154,5.3142912,6377.14944,701.4864384, , ,,,,CITY,2020/12/08 18:58:33+00,1526.3515625,171.638079280202
246,600 MOSELEY DR,1537.46961713,406.87542,26.46396545,5.2312554,6277.50648,690.5257128, , ,,,,CITY,2020/12/08 18:58:33+00,1537.46875,162.206903628563
247,248 OLD LYNCHBURG RD,897.90488684,167.91684,18.70096118,2.1589308,2590.71696,284.9788656, , ,,,,CITY,2020/12/08 18:58:33+00,897.90234375,120.2639830975
248,201 CAMELLIA DR,1230.32398811,594.16728,48.29356355,7.6392936,9167.15232,1008.386755, , ,,,,CITY,2020/12/08 18:58:33+00,1230.34765625,146.190433352533
249,2739 MCELROY DR,1757.6241202,381.04206,21.6793832,4.8991122,5878.93464,646.6828104, , ,,,,CITY,2020/12/08 18:58:33+00,1757.6328125,187.40005217287
250,209 AZALEA DR,1828.38631831,691.04238,37.79520729,8.8848306,10661.79672,1172.797639, , ,,,,CITY,2020/12/08 18:58:33+00,1828.390625,193.893455106252
251,1708+ MONTICELLO RD,5480.35124866,1808.3352,32.99670252,23.250024,27900.0288,3069.003168, , ,,,,CITY,2020/12/08 18:58:33+00,5480.328125,353.38259684353
252,1646 MERIDIAN ST,1890.27503528,949.37598,50.22422525,12.2062626,14647.51512,1611.226663, , ,,,,CITY,2020/12/08 18:58:33+00,1890.26171875,192.370598524328
253,602 MOSELEY DR,1774.65837401,497.29218,28.02185435,6.3937566,7672.50792,843.9758712, , ,,,,CITY,2020/12/08 18:58:33+00,1774.6640625,174.599934410371
254,620 MOSELEY DR,1396.35477311,264.79194,18.9630844,3.4044678,4085.36136,449.3897496, , ,,,,CITY,2020/12/08 18:58:33+00,1396.35546875,152.78904633971
255,239+ MONTE VISTA AVE,1261.79257302,219.58356,17.4025083,2.8232172,3387.86064,372.6646704, , ,,,,CITY,2020/12/08 18:58:33+00,1261.7890625,159.879652535842
256,1614 MERIDIAN ST,1203.00563093,381.04206,31.67417179,4.8991122,5878.93464,646.6828104, , ,,,,CITY,2020/12/08 18:58:33+00,1202.9921875,151.6568319721
257,124 AZALEA DR,1425.06145388,581.2506,40.78775702,7.473222,8967.8664,986.465304, , ,,,,CITY,2020/12/08 18:58:33+00,1425.05859375,154.304666501267
258,238 MONTE VISTA AVE,892.25389526,406.87542,45.60085825,5.2312554,6277.50648,690.5257128, , ,,,,CITY,2020/12/08 18:58:33+00,892.25,145.749970026229
259,2729 MCELROY DR,911.74738034,335.83368,36.83407115,4.3178616,5181.43392,569.9577312, , ,,,,CITY,2020/12/08 18:58:33+00,911.75,122.791747806309
260,1131+ 5TH ST SW,69697.8554434,16449.39198,23.60100158,211.4921826,253790.6191,27916.9681,Yes, ,,,,CITY,2020/12/08 18:58:33+00,69697.8515625,1382.10634626699
261,117+ LONGWOOD DR,1468.84170359,335.83368,22.86384538,4.3178616,5181.43392,569.9577312, , ,,,,CITY,2020/12/08 18:58:33+00,1468.8359375,168.857841091415
262,2730 MCELROY DR,1097.39717899,103.33344,9.41623008,1.3285728,1594.28736,175.3716096, , ,,,,CITY,2020/12/08 18:58:33+00,1097.3984375,134.941318642256
263,112+ LONGWOOD DR,1464.20434285,406.87542,27.78815812,5.2312554,6277.50648,690.5257128, , ,,,,CITY,2020/12/08 18:58:33+00,1464.19921875,167.729746028898
264,618 MOSELEY DR,1518.14916879,484.3755,31.90565912,6.227685,7473.222,822.05442, , ,,,,CITY,2020/12/08 18:58:33+00,1518.15234375,160.741815288507
265,604 MOSELEY DR,1874.97035842,361.66704,19.28921383,4.6500048,5580.00576,613.8006336, , ,,,,CITY,2020/12/08 18:58:33+00,1874.96875,182.769726567773
266,202 CAMELLIA DR,1478.34337658,749.16744,50.67614619,9.6321528,11558.58336,1271.44417, , ,,,,CITY,2020/12/08 18:58:33+00,1478.33984375,158.445777323186
267,250 OLD LYNCHBURG RD,1541.65764811,697.50072,45.24355387,8.9678664,10761.43968,1183.758365, , ,,,,CITY,2020/12/08 18:58:33+00,1541.671875,171.028824605968
268,1649+ MERIDIAN ST,896.49626432,200.20854,22.33233511,2.5741098,3088.93176,339.7824936, , ,,,,CITY,2020/12/08 18:58:33+00,896.48828125,120.705849545014
269,241 MONTE VISTA AVE,2117.90766722,833.12586,39.33721325,10.7116182,12853.94184,1413.933602, , ,,,,CITY,2020/12/08 18:58:33+00,2117.9140625,210.332079661534
270,1119+ 5TH ST SW,3638.05496728,871.8759,23.9654397,11.209833,13451.7996,1479.697956,Yes, ,,,,CITY,2020/12/08 18:58:33+00,3638.04296875,256.011448564155
271,616 MOSELEY DR,1161.997044,368.12538,31.6804057,4.7330406,5679.64872,624.7613592, , ,,,,CITY,2020/12/08 18:58:33+00,1161.99609375,147.547693953758
272,203 CAMELLIA DR,1389.13480681,697.50072,50.21116139,8.9678664,10761.43968,1183.758365, , ,,,,CITY,2020/12/08 18:58:33+00,1389.13671875,159.540124467229
273,606 MOSELEY DR,1141.53811708,71.04174,6.2233349,0.9133938,1096.07256,120.5679816, , ,,,,CITY,2020/12/08 18:58:33+00,1141.51953125,138.317740459227
274,2748 MCELROY DR,1334.18238577,490.83384,36.78911166,6.3107208,7572.86496,833.0151456, , ,,,,CITY,2020/12/08 18:58:33+00,1334.19921875,146.510125354206
275,240 MONTE VISTA AVE,792.18206268,167.91684,21.19674856,2.1589308,2590.71696,284.9788656, , ,,,,CITY,2020/12/08 18:58:33+00,792.18359375,129.368250867502
276,2737 MCELROY DR,1266.07385004,523.12554,41.31872195,6.7258998,8071.07976,887.8187736, , ,,,,CITY,2020/12/08 18:58:33+00,1266.07421875,143.680740167105
277,211 AZALEA DR,1293.12805191,652.29234,50.44297958,8.3866158,10063.93896,1107.033286, , ,,,,CITY,2020/12/08 18:58:33+00,1293.1328125,146.283082322945
278,1616 MERIDIAN ST,1143.99502462,581.2506,50.80884202,7.473222,8967.8664,986.465304, , ,,,,CITY,2020/12/08 18:58:33+00,1143.99609375,138.620071766985
279,1647+ MERIDIAN ST,897.45673176,245.41692,27.3458231,3.1553604,3786.43248,416.5075728, , ,,,,CITY,2020/12/08 18:58:33+00,897.44921875,120.606814661044
280,252+ OLD LYNCHBURG RD,990.0415611,238.95858,24.13621681,3.0723246,3686.78952,405.5468472, , ,,,,CITY,2020/12/08 18:58:33+00,990.046875,126.858854999059
281,119+ LONGWOOD DR,1278.67422567,187.29186,14.64734778,2.4080382,2889.64584,317.8610424, , ,,,,CITY,2020/12/08 18:58:33+00,1278.6640625,146.357830645054
282,126 AZALEA DR,1460.1281582,607.08396,41.57744419,7.8053652,9366.43824,1030.308206, , ,,,,CITY,2020/12/08 18:58:33+00,1460.125,166.338912662932
283,1644 MERIDIAN ST,1160.65809277,374.58372,32.27339012,4.8160764,5779.29168,635.7220848, , ,,,,CITY,2020/12/08 18:58:34+00,1160.65625,147.229119435919
284,2731 MCELROY DR,920.98232941,96.8751,10.51867053,1.245537,1494.6444,164.410884, , ,,,,CITY,2020/12/08 18:58:34+00,920.99609375,122.026261056411
285,614 MOSELEY DR,1672.98361361,477.91716,28.56675588,6.1446492,7373.57904,811.0936944, , ,,,,CITY,2020/12/08 18:58:34+00,1672.984375,178.86639827508
286,2732 MCELROY DR,1372.31411313,290.6253,21.17775331,3.736611,4483.9332,493.232652, , ,,,,CITY,2020/12/08 18:58:34+00,1372.31640625,152.326987314492
287,204 CAMELLIA DR,1489.1581007,600.62562,40.33323558,7.7223294,9266.79528,1019.347481, , ,,,,CITY,2020/12/08 18:58:34+00,1489.1640625,159.024455164958
288,608 MOSELEY DR,1188.43814327,109.79178,9.23832475,1.4116086,1693.93032,186.3323352, , ,,,,CITY,2020/12/08 18:58:34+00,1188.4375,141.011749630245
289,242 MONTE VISTA AVE,720.04686293,103.33344,14.35093203,1.3285728,1594.28736,175.3716096, , ,,,,CITY,2020/12/08 18:58:34+00,720.04296875,107.36060378841
290,612 MOSELEY DR,1232.27802655,297.08364,24.10849156,3.8196468,4583.57616,504.1933776, , ,,,,CITY,2020/12/08 18:58:34+00,1232.29296875,144.909174099448
291,243 MONTE VISTA AVE,1109.64918145,426.25044,38.41308089,5.4803628,6576.43536,723.4078896, , ,,,,CITY,2020/12/08 18:58:34+00,1109.65625,142.111545007754
292,610 MOSELEY DR,1322.9878316,329.37534,24.89632445,4.2348258,5081.79096,558.9970056, , ,,,,CITY,2020/12/08 18:58:34+00,1322.98828125,148.90516584302
293,2746 MCELROY DR,1684.27186976,516.6672,30.67599747,6.642864,7971.4368,876.858048, , ,,,,CITY,2020/12/08 18:58:34+00,1684.25390625,176.811444480405
